SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,HOUR_APPR_PROCESS_START,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21
100251,0,Cash loans,F,N,Y,0,59715,521947,68557,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,-17095,-5425,-3071,23,3,3,0.9747698434204131,0.8056082888143147,0.4120965687081146,4,3,1,2,2,5,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0
100252,1,Revolving loans,F,N,Y,2,69169,471602,27543,Working,Higher education,Civil marriage,House / apartment,Laborers,-22287,-8618,-4611,9,1,1,0.825603424907015,0.05827530156057448,0.22377838627097624,4,1,3,3,4,8,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1
100253,0,Revolving loans,F,Y,N,1,168413,996816,47418,Commercial associate,Incomplete higher,Single,House / apartment,,-13911,-4803,-3526,0,3,1,0.0600081925890118,0.9211627366945491,0.9325360858022239,2,3,4,2,2,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0
100254,0,Revolving loans,M,Y,N,3,459379,168926,26724,Working,Incomplete higher,Single,Rented apartment,Laborers,-19695,-2806,-354,7,2,2,0.3762293783611911,0.8744170036666784,0.4881044471013777,3,3,2,3,4,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
100255,0,Revolving loans,F,N,N,2,169264,761357,13828,Pensioner,Incomplete higher,Single,House / apartment,Drivers,-11340,-101,-5362,21,1,3,0.9255830091902718,0.5710931624345147,0.63044811565799,1,2,3,2,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1
100256,0,Revolving loans,F,Y,Y,0,317926,417650,27087,Working,Higher education,Single,House / apartment,,-15876,-9325,-3923,15,2,3,0.5030437475570214,0.008998657283255773,0.7342720305307154,2,0,0,0,2,9,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1
100257,1,Cash loans,M,Y,N,3,269249,964661,22605,Commercial associate,Incomplete higher,Civil marriage,Rented apartment,,-23896,-10773,-1976,12,1,3,0.6621118258081792,0.2578108740233376,0.37110609109953896,1,2,0,0,1,2,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1
100258,1,Cash loans,F,Y,N,1,174481,543031,41337,Commercial associate,Incomplete higher,Civil marriage,House / apartment,Core staff,-20435,-8416,-2857,2,2,2,0.9125993455913904,0.40682264739846496,0.7201016545391412,0,4,3,1,2,4,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0
100259,0,Cash loans,M,Y,Y,2,265400,142092,15482,Commercial associate,Higher education,Married,Rented apartment,Drivers,-9141,-1204,-2724,2,3,1,0.8737946904198807,0.46006411674756176,0.6759924897563402,4,3,3,2,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1
100260,0,Revolving loans,M,N,Y,1,85585,424683,75333,Working,Secondary / secondary special,Single,Rented apartment,Drivers,-17281,-10991,-5095,23,2,2,0.501820375540511,0.297678758562372,0.7056593338739465,0,3,4,2,1,3,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0
100261,1,Revolving loans,M,Y,N,0,342826,252889,60952,Pensioner,Secondary / secondary special,Single,Rented apartment,,-10038,-1961,-4221,4,1,3,0.43764630265760207,0.032947868245529977,0.4892299002046129,4,1,3,3,1,7,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1
100262,0,Cash loans,M,Y,N,2,228936,793221,15463,Pensioner,Higher education,Single,House / apartment,Drivers,-12270,-5369,-3104,10,2,1,0.3396926184795871,0.5901274059265421,0.3829373822916171,2,2,2,3,3,5,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
100263,0,Revolving loans,M,Y,N,0,442136,637716,14648,Working,Incomplete higher,Civil marriage,House / apartment,,-18046,-7043,-4616,6,1,1,0.7190194431628911,0.5241546676947559,0.22208218820898984,1,1,4,2,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0
100264,0,Cash loans,F,Y,N,0,396560,275006,43623,Commercial associate,Higher education,Single,Rented apartment,Core staff,-12683,-11212,-3834,20,2,2,0.28698679947154326,0.2830006354290777,0.8246263528008929,1,3,1,1,4,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
100265,1,Cash loans,M,N,Y,3,498330,870915,69156,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,,-24878,-8420,-1344,23,3,1,0.24988760643090013,0.03797596756960653,0.6083500465316787,2,2,2,2,2,2,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0
100266,1,Cash loans,M,N,N,1,439954,869727,45634,Commercial associate,Secondary / secondary special,Single,House / apartment,Drivers,-15116,-537,-5456,9,3,1,0.3562498946037801,0.9945941872219402,0.444352196097495,3,2,4,3,0,9,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
100267,1,Revolving loans,F,Y,N,2,88067,241330,54602,Working,Higher education,Single,Rented apartment,Drivers,-9784,-4946,-1108,9,2,3,0.17721505687879202,0.4819861868264059,0.9439959067106114,0,4,4,2,4,7,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0
100268,0,Revolving loans,M,Y,Y,0,223757,157775,59334,Commercial associate,Higher education,Married,Rented apartment,,-11786,-10840,-4414,19,2,3,0.6951198159457673,0.7560042417740771,0.04783881250703881,0,4,0,3,4,7,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
100269,0,Cash loans,F,Y,N,0,303334,836940,78648,Pensioner,Secondary / secondary special,Single,House / apartment,,-17190,-3229,-1610,1,2,1,0.6162406493306123,0.4523140350513355,0.8501719452050476,1,0,4,2,4,2,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1
100270,1,Cash loans,F,Y,Y,2,68073,367613,32054,Pensioner,Higher education,Single,Rented apartment,,-13428,-9513,-2059,2,1,1,0.4828785341158436,0.04317029086294144,0.9975825929459724,1,4,2,4,4,6,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0
100271,1,Cash loans,F,Y,Y,0,86035,390998,32207,Commercial associate,Secondary / secondary special,Married,Rented apartment,Managers,-14681,-8181,-2608,7,2,2,0.39032577926155465,0.30960074508550006,0.8869421108828673,1,2,3,3,0,2,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
100272,1,Cash loans,M,Y,Y,3,246049,761616,31386,Working,Higher education,Civil marriage,Rented apartment,Drivers,-14893,-1001,-4858,10,2,2,0.9090625428967315,0.3201101410059012,0.8104365856156253,2,4,2,1,3,3,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1
100273,1,Revolving loans,M,N,N,3,283782,879446,69518,Commercial associate,Higher education,Civil marriage,House / apartment,Drivers,-20661,-11460,-2782,12,1,1,0.029123784989105284,0.838352904049016,0.37430599340632464,3,0,1,4,1,8,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0
100274,0,Revolving loans,M,Y,N,3,140373,176256,62781,Working,Higher education,Single,House / apartment,Managers,-22892,-5498,-1089,6,3,3,0.7691077435072992,0.6542299779998744,0.2313141822622935,0,3,4,2,4,3,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0
100275,1,Cash loans,F,N,Y,3,395506,461278,62780,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,,-17643,-6778,-4384,12,2,1,0.9019095717488887,0.27542990363947284,0.7348505204996011,4,4,4,3,1,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
100276,0,Cash loans,M,N,N,0,140517,757011,71440,Pensioner,Higher education,Single,Rented apartment,Core staff,-17943,-5629,-354,1,2,1,0.44635457942992596,0.967739954659086,0.3045753662885684,2,2,4,4,1,4,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1
100277,1,Revolving loans,M,Y,N,2,115450,281360,54199,Working,Secondary / secondary special,Married,House / apartment,,-18472,-6704,-4263,5,3,3,0.5506904914706467,0.3215418323978714,0.17603968215497068,0,3,4,1,4,6,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1
100278,0,Revolving loans,M,N,Y,2,60382,446874,71035,Working,Secondary / secondary special,Married,Rented apartment,,-20992,-4018,-4811,8,3,3,0.9444636878820379,0.9982340258287203,0.7865258871035913,3,2,0,3,3,4,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0
100279,1,Cash loans,F,N,Y,2,447653,518267,18210,Working,Higher education,Single,House / apartment,Managers,-19126,-1167,-5069,19,1,2,0.21227751528551442,0.9961636931702632,0.3125436522367222,2,3,0,4,1,3,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1
100280,1,Cash loans,F,N,N,2,252043,389530,54363,Pensioner,Higher education,Married,House / apartment,Drivers,-14869,-126,-5821,1,2,2,0.5201348477846849,0.1912105177467418,0.9144417294873384,0,2,3,4,2,7,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0
100281,1,Cash loans,M,N,Y,1,271427,342634,70348,Commercial associate,Secondary / secondary special,Married,Rented apartment,,-15669,-7037,-4552,17,2,2,0.4747211271282129,0.31274111618840017,0.8406326448191253,2,4,4,4,1,3,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1
100282,1,Revolving loans,M,N,N,2,111929,133787,65284,Pensioner,Secondary / secondary special,Single,House / apartment,Drivers,-19538,-7364,-355,15,1,2,0.2583926478703701,0.4860441984846542,0.8476403295092552,0,4,1,0,4,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0
100283,0,Revolving loans,M,N,N,1,283483,645909,78847,Working,Incomplete higher,Single,Rented apartment,Laborers,-18065,-7218,-1107,11,3,3,0.8185932303731079,0.664100671147891,0.7715697260558262,0,0,3,2,0,9,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1
100284,1,Revolving loans,M,Y,N,1,278590,702272,32432,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,-18171,-647,-1855,6,1,1,0.8996005947632358,0.5280474490037993,0.8808814237747367,3,3,4,3,1,5,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1
100285,0,Cash loans,F,N,N,3,411008,553008,74089,Pensioner,Incomplete higher,Civil marriage,House / apartment,Core staff,-10962,-10960,-2671,6,3,2,0.7819325797882088,0.9694414691322568,0.8057468921781201,4,0,0,3,3,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1
100286,0,Cash loans,F,N,Y,1,193401,538469,65398,Working,Incomplete higher,Civil marriage,Rented apartment,Core staff,-21851,-8858,-4008,16,1,2,0.19535896084860838,0.7239891642356915,0.6025113635747287,3,1,1,3,2,2,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
100287,0,Revolving loans,F,N,Y,0,306677,920483,13321,Working,Incomplete higher,Single,Rented apartment,,-20979,-8995,-3097,12,3,3,0.08674863550138157,0.2120448493829744,0.29582271858186315,0,4,3,4,2,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0
100288,0,Revolving loans,F,Y,Y,1,337313,411955,47383,Pensioner,Higher education,Single,Rented apartment,Drivers,-13296,-5438,-2903,10,1,3,0.6054444853053423,0.10509755021363831,0.888209193214149,2,3,1,2,0,4,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
100289,1,Cash loans,M,N,Y,3,137468,130447,62893,Pensioner,Higher education,Civil marriage,House / apartment,,-22745,-3240,-3865,5,3,1,0.057094760509883935,0.6884012907093567,0.8406036227731919,3,0,4,1,0,8,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1
100290,0,Revolving loans,M,Y,N,1,84594,228046,45820,Pensioner,Secondary / secondary special,Married,House / apartment,Managers,-13730,-8096,-4479,22,3,1,0.6728258885580842,0.158452440180763,0.47287932221054507,4,0,2,3,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1
100291,0,Revolving loans,M,N,N,0,241703,839290,76262,Working,Incomplete higher,Civil marriage,House / apartment,Core staff,-21921,-1690,-3483,13,3,3,0.5304242203272427,0.7876768403357541,0.03907868600195519,0,1,1,2,4,6,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1
100292,0,Cash loans,F,Y,Y,0,95033,616494,13760,Pensioner,Higher education,Civil marriage,Rented apartment,,-8126,-7876,-198,5,3,2,0.6627857327436636,0.31103666726033696,0.6385437274019135,3,0,1,2,3,4,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
100293,1,Revolving loans,M,Y,N,0,113133,785614,32190,Working,Higher education,Civil marriage,Rented apartment,Managers,-13602,-5043,-296,5,3,2,0.590170773649744,0.3268932630556065,0.05059685367658173,3,2,0,0,2,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1
100294,1,Cash loans,F,N,N,3,123861,970477,77411,Pensioner,Higher education,Civil marriage,Rented apartment,,-20581,-9097,-2629,1,2,2,0.4227025695271728,0.010798392389511968,0.9262799618484072,3,4,4,3,0,7,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
100295,1,Cash loans,F,N,N,3,233362,741147,33377,Working,Higher education,Single,House / apartment,Drivers,-23997,-7898,-977,21,3,1,0.20087718014022826,0.7010112670950407,0.961631256625307,3,0,1,4,3,5,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0
100296,1,Cash loans,M,Y,Y,2,343894,288490,56737,Working,Higher education,Single,House / apartment,Drivers,-17211,-3891,-1968,19,2,2,0.30570213581048855,0.11326975306468579,0.18949014589960422,2,0,4,2,4,3,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0
100297,0,Cash loans,M,N,Y,3,90461,507688,79569,Commercial associate,Incomplete higher,Married,Rented apartment,Drivers,-22997,-1457,-2765,14,3,2,0.5245005742189764,0.7728805774635181,0.67638937805491,4,1,0,2,2,3,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1
100298,0,Cash loans,M,Y,Y,0,128222,604409,48211,Pensioner,Incomplete higher,Married,House / apartment,Drivers,-14671,-8192,-1488,16,2,3,0.6518680936476059,0.4918678219172068,0.09226900456276277,4,2,4,1,2,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
100299,1,Cash loans,F,Y,N,0,162020,627759,13744,Pensioner,Incomplete higher,Married,Rented apartment,Laborers,-20271,-3325,-2515,7,2,2,0.7794830168845285,0.7842798149545691,0.7295169285731221,0,0,0,0,4,2,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0
100300,0,Cash loans,M,Y,Y,3,336370,338404,34995,Working,Incomplete higher,Married,House / apartment,Managers,-16876,-11910,-669,4,1,3,0.7671707184490608,0.5839265391977413,0.3472876661526746,1,4,0,2,2,6,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0
100301,0,Revolving loans,F,Y,Y,1,318865,744600,26977,Working,Secondary / secondary special,Civil marriage,House / apartment,Managers,-10887,-10418,-2737,16,3,2,0.9726887432610853,0.08243327201899076,0.6810501117304453,2,4,3,2,4,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1
100302,0,Cash loans,M,Y,Y,3,499370,616595,44542,Working,Incomplete higher,Single,Rented apartment,Drivers,-17654,-2560,-1165,19,1,1,0.28584144866340944,0.7656523367051831,0.37287650920217785,0,0,4,4,2,4,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
100303,1,Cash loans,F,N,Y,3,70609,851164,20651,Commercial associate,Higher education,Single,House / apartment,Laborers,-12086,-8837,-521,0,1,2,0.07111070821343679,0.06979948489474974,0.14556750983323574,0,2,2,4,1,9,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0
100304,1,Revolving loans,F,Y,Y,0,495346,763689,26715,Commercial associate,Incomplete higher,Married,House / apartment,Drivers,-12180,-2828,-2983,21,3,2,0.3456569355418593,0.47870172056933225,0.40610998050255787,3,4,3,1,4,5,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
100305,0,Revolving loans,M,Y,Y,2,180513,265937,54409,Working,Secondary / secondary special,Married,Rented apartment,Laborers,-10841,-6826,-1304,17,1,3,0.7432944752240767,0.1723492141449633,0.11267352663479002,1,4,0,1,3,5,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1
100306,1,Revolving loans,F,N,N,0,253981,146850,34306,Pensioner,Higher education,Civil marriage,Rented apartment,Drivers,-14040,-10854,-644,14,3,3,0.4381116510332952,0.752335177977885,0.5768832749769458,1,2,2,1,1,3,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
100307,1,Cash loans,F,Y,N,2,154211,416364,29086,Pensioner,Incomplete higher,Civil marriage,House / apartment,Core staff,-18304,-7581,-4266,4,1,3,0.8177884305894194,0.9115912278061266,0.040951532149479775,2,2,1,4,3,5,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
100308,1,Revolving loans,M,N,Y,0,236321,343306,24376,Commercial associate,Incomplete higher,Married,Rented apartment,Core staff,-12758,-10371,-3739,6,3,2,0.549326365186015,0.5541261633582742,0.5273196795998597,1,0,1,4,2,2,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
100309,1,Cash loans,F,N,Y,3,492111,193808,71350,Commercial associate,Incomplete higher,Single,House / apartment,,-24234,-6530,-1323,17,3,2,0.929791722630503,0.5271472942991805,0.8863686470955409,0,3,3,0,3,6,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
100310,1,Cash loans,M,N,N,0,448872,601597,46636,Working,Higher education,Single,Rented apartment,Drivers,-13014,-10933,-3272,5,3,1,0.9478634419990688,0.7639631963256179,0.8378732701193627,1,1,2,3,1,6,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1
100311,0,Cash loans,F,Y,N,0,437009,761757,61649,Pensioner,Higher education,Single,House / apartment,Managers,-9375,-3214,-867,21,2,2,0.06930450601874871,0.005078812975727209,0.8827816996264968,1,3,4,3,4,3,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1
100312,1,Cash loans,M,Y,Y,0,386664,328981,44610,Working,Secondary / secondary special,Married,House / apartment,,-9181,-10218,-3757,20,1,1,0.4564134397124243,0.9177586426351607,0.9220488021271073,4,3,2,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0
100313,0,Revolving loans,M,Y,Y,3,376453,622220,20058,Commercial associate,Higher education,Single,Rented apartment,Core staff,-8490,-716,-5902,4,2,3,0.609689061249568,0.1974488170911317,0.10452788787569423,0,4,3,3,3,6,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
100314,0,Revolving loans,F,N,Y,3,79984,790885,74200,Pensioner,Higher education,Civil marriage,House / apartment,Drivers,-11729,-3744,-754,18,1,3,0.2558725408122128,0.9841188838262372,0.12874720287571306,1,2,4,4,0,2,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
100315,1,Cash loans,F,Y,Y,3,168947,153072,56619,Pensioner,Incomplete higher,Civil marriage,House / apartment,,-13974,-6513,-2546,9,1,3,0.40707677937898024,0.7362539479604622,0.5570068063131286,1,4,4,3,3,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1
100316,0,Cash loans,F,N,N,3,254894,845466,27154,Commercial associate,Higher education,Married,Rented apartment,Drivers,-9882,-1303,-5992,14,1,1,0.6776815411176983,0.774251147700671,0.8939726684244292,3,1,1,4,3,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1
100317,0,Cash loans,F,Y,Y,2,55901,708108,29539,Working,Incomplete higher,Civil marriage,Rented apartment,Core staff,-10987,-10051,-320,9,2,2,0.22673422689836142,0.6562029803736066,0.9743494565240307,1,0,2,0,4,9,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
100318,0,Revolving loans,F,N,Y,2,212624,577746,70058,Working,Incomplete higher,Married,House / apartment,,-13585,-2665,-3766,15,1,3,0.6019813529744524,0.4716631827851603,0.04626191733999996,1,1,4,1,2,8,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0
100319,1,Cash loans,M,Y,Y,1,272317,123284,72068,Pensioner,Higher education,Single,Rented apartment,Core staff,-11159,-3274,-4377,11,2,2,0.6974478281643061,0.5716276933611655,0.35577408420066015,4,4,3,0,1,7,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0
100320,1,Cash loans,F,Y,Y,3,343199,183369,40373,Commercial associate,Secondary / secondary special,Single,Rented apartment,Laborers,-12530,-3181,-4502,17,3,2,0.09049631109586675,0.046402886015125655,0.21289425465999345,0,4,1,3,1,5,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0
100321,0,Revolving loans,M,Y,N,2,218757,911554,43154,Pensioner,Secondary / secondary special,Single,House / apartment,Core staff,-9073,-2730,-2669,22,1,3,0.49752931602745276,0.6239595094320143,0.7559658489312481,2,4,4,4,1,5,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1
100322,1,Revolving loans,M,N,N,0,195788,956985,16031,Commercial associate,Higher education,Civil marriage,House / apartment,Drivers,-21743,-3261,-5615,0,1,1,0.2630800299241908,0.6260981019870467,0.640193868537032,0,4,2,3,2,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1
100323,1,Cash loans,F,N,N,3,164099,837266,32785,Working,Secondary / secondary special,Married,Rented apartment,Managers,-10693,-4421,-1113,15,3,2,0.7243863559980446,0.8912007974018095,0.11988803148384541,3,3,1,3,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
100324,1,Revolving loans,M,Y,Y,1,61138,981220,38669,Commercial associate,Incomplete higher,Single,Rented apartment,Core staff,-17562,-8961,-2151,21,3,3,0.18955550853694048,0.5056563574302194,0.4835220673649715,0,0,2,1,1,3,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0
100325,1,Revolving loans,M,Y,Y,1,216370,687100,12282,Working,Incomplete higher,Married,Rented apartment,Managers,-12340,-6369,-4085,5,1,2,0.8922379155381064,0.07714437408606101,0.6854405223712914,1,3,2,3,0,2,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1
100326,0,Cash loans,M,N,N,1,494328,370143,44624,Commercial associate,Higher education,Single,House / apartment,Laborers,-10156,-7199,-5043,2,3,2,0.4309413365183269,0.3061959204820812,0.7790053939240377,3,4,2,1,2,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
100327,0,Revolving loans,M,N,Y,0,73429,384580,58438,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,,-24184,-7476,-4999,1,2,2,0.1980030303075535,0.6556294121143175,0.020052709784008527,0,2,1,4,2,7,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1
100328,1,Cash loans,F,N,Y,2,100200,929395,77534,Working,Secondary / secondary special,Civil marriage,House / apartment,,-15966,-11460,-4410,1,2,2,0.43802179635032934,0.2392588627514639,0.8904695739838898,3,3,4,4,4,6,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1
100329,1,Revolving loans,M,Y,N,0,252380,757456,41705,Pensioner,Incomplete higher,Married,House / apartment,Managers,-10580,-10413,-3119,12,1,2,0.40874376280852787,0.2805278218554009,0.5692813829505244,2,4,0,1,1,3,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1
100330,0,Cash loans,F,N,N,3,491460,623156,48244,Pensioner,Higher education,Civil marriage,House / apartment,,-15257,-4178,-3781,8,2,1,0.4289189594937103,0.8204690163608535,0.8119091149599047,0,4,4,0,4,8,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0
100331,0,Cash loans,F,Y,N,1,298289,869097,47437,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff,-10159,-5901,-1543,15,2,1,0.5855612934974469,0.584319731762709,0.8079380300142834,1,0,1,4,1,3,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
100332,1,Cash loans,M,N,N,0,295127,518495,60583,Working,Higher education,Married,House / apartment,Managers,-24172,-4251,-4296,4,1,3,0.5211737249135375,0.5085274317735725,0.18985266027096914,3,1,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0
100333,0,Revolving loans,F,Y,Y,0,413412,352164,48392,Pensioner,Secondary / secondary special,Single,Rented apartment,Drivers,-21900,-9011,-3110,22,3,1,0.14977713168090268,0.31845196680580434,0.1101721202536331,4,3,0,4,2,9,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0
100334,1,Cash loans,F,N,Y,2,286513,995331,17461,Pensioner,Incomplete higher,Civil marriage,Rented apartment,Core staff,-19440,-2700,-672,20,1,1,0.06557907264663632,0.7309280359330333,0.7212872689738267,3,3,0,4,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1
100335,1,Revolving loans,F,N,N,2,67347,869605,20516,Pensioner,Incomplete higher,Married,House / apartment,Core staff,-22678,-6275,-1432,6,2,1,0.7294154487265405,0.2877184344900293,0.15642691882161908,4,3,3,2,3,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0
100336,0,Cash loans,M,N,Y,1,197992,388345,27514,Pensioner,Higher education,Civil marriage,House / apartment,Core staff,-22436,-11890,-4853,12,1,2,0.5597174359283135,0.7370635176441752,0.8499374914047237,1,4,1,3,2,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
